schlcode,c_size,c_boys,c_girls,c_numcl,c_pik,c_status,c_leom,c_tip,c_num5rd,c_type,flgrm5,mrkgrm5,ngrm5,flmth5,mrkmth5,nmth5,towncode,popcode,tip_a,grade,classid,classize,_type_,_freq_,cohsize,mathsize,avgmath,passmath,verbsize,avgverb,passverb,studchk,misskov2,missagg,nmiss_k,nmiss_a,classct,math_n,flmath_n,nmath_n,verb_n,flverb_n,nverb_n,impute,nverb_m,nmath_m,tip_s,townid,tipuach
11182,46,23,23,16,2,1,1,3,2,2,18.18,81,44,18.18,72,44,30007,12,9,5,1,23,0,2,46,23,69.349998,21.700001,23,79.389999,26.1,1,0,0,1,0,2,69.349998,21.700001,23,79.389999,26.1,23,0,,,9,30007,9
11182,46,23,23,16,2,1,1,3,2,2,18.18,81,44,18.18,72,44,30007,12,9,5,2,23,0,2,46,21,74.902382,14.324762,21,82.763336,9.5057144,,1,0,1,0,2,69.349998,21.700001,23,79.389999,26.1,23,1,21,21,9,30007,9
11183,79,40,39,13,1,1,1,1,2,2,20.27,77,74,16.219999,66,74,30007,11,1,5,1,39,0,2,79,36,64.059998,19.4,36,78.25,16.700001,1,0,0,0,0,2,66.191078,16.216217,74,77.284592,20.294594,74,0,,,1,30007,1
11183,79,40,39,13,1,1,1,1,2,2,20.27,77,74,16.219999,66,74,30007,11,1,5,2,40,0,2,79,38,68.209999,13.2,38,76.370003,23.700001,1,0,0,0,0,2,66.191078,16.216217,74,77.284592,20.294594,74,0,,,1,30007,1
11184,81,43,38,16,2,2,1,1,2,2,12.16,80,74,17.57,76,74,35741,12,5,5,1,41,0,2,81,35,74.709999,14.3,35,78.889999,11.4,1,0,0,0,0,2,75.790001,16.983019,53,80.248489,7.5283017,53,0,,,5,35741,5
11184,81,43,38,16,2,2,1,1,2,2,12.16,80,74,17.57,76,74,35741,12,5,5,2,40,0,2,81,18,77.889999,22.200001,18,82.889999,0,1,0,0,0,0,2,75.790001,16.983019,53,80.248489,7.5283017,53,0,,,5,35741,5
11187,115,58,57,25,1,1,1,1,3,3,16,78,100,21,74,100,30007,11,4,5,1,37,0,3,116,36,67.830002,38.900002,36,74.889999,13.9,1,0,0,0,0,3,74.300102,20.607216,97,78.155258,15.457732,97,0,,,4,30007,4
11187,115,58,57,25,1,1,1,1,3,3,16,78,100,21,74,100,30007,11,4,5,2,39,0,3,116,35,73.690002,17.1,35,79.199997,20,1,0,0,0,0,3,74.300102,20.607216,97,78.155258,15.457732,97,0,,,4,30007,4
11187,115,58,57,25,1,1,1,1,3,3,16,78,100,21,74,100,30007,11,4,5,3,40,0,3,116,26,84.080002,0,26,81.269997,11.5,1,0,0,0,0,3,74.300102,20.607216,97,78.155258,15.457732,97,0,,,4,30007,4
11188,60,26,34,12,1,1,1,1,2,2,41.509998,63,53,66.040001,43,53,30007,11,12,5,2,25,0,2,55,24,47.330002,58.299999,24,70.669998,33.299999,1,0,0,1,0,2,47.330002,58.299999,24,70.669998,33.299999,24,0,,,12,30007,12
11188,60,26,34,12,1,1,1,1,2,2,41.509998,63,53,66.040001,43,53,30007,11,12,5,1,30,0,2,55,29,39.416553,72.445518,29,56.652412,48.304482,,1,0,1,0,2,47.330002,58.299999,24,70.669998,33.299999,24,1,29,29,12,30007,12
11189,32,0,32,10,2,1,1,3,1,1,25.809999,77,31,9.3800001,81,32,30007,12,11,5,1,32,0,1,32,32,81.220001,9.3999996,31,77.099998,25.799999,1,0,0,0,0,1,81.220001,9.3999996,32,77.099998,25.799999,31,0,,,11,30007,11
11190,81,42,39,17,1,1,1,1,3,3,29.33,73,75,24.049999,68,79,30007,11,5,5,2,27,0,3,81,26,63.150002,26.9,26,69.959999,26.9,1,0,0,1,0,3,65.514999,25,52,73.401604,23.972,50,0,,,5,30007,5
11190,81,42,39,17,1,1,1,1,3,3,29.33,73,75,24.049999,68,79,30007,11,5,5,3,27,0,3,81,26,67.879997,23.1,24,77.129997,20.799999,1,0,0,1,0,3,65.514999,25,52,73.401604,23.972,50,0,,,5,30007,5
11190,81,42,39,17,1,1,1,1,3,3,29.33,73,75,24.049999,68,79,30007,11,5,5,1,27,0,3,81,27,72.785927,22.220371,25,72.1968,40.046001,,1,0,1,0,3,65.514999,25,52,73.401604,23.972,50,1,25,27,5,30007,5
11196,28,22,6,6,2,2,1,1,1,1,25.93,81,27,7.4099998,73,27,35733,12,0,5,1,28,0,1,28,27,73.220001,7.4000001,27,81.260002,25.9,1,0,0,0,0,1,73.220001,7.4000001,27,81.260002,25.9,27,0,,,0,35733,0
11201,99,50,49,18,1,1,1,1,3,3,15.12,79,86,8.8900003,70,90,30007,11,3,5,1,35,0,3,99,32,67.379997,12.5,29,78.239998,10.3,1,0,0,0,0,3,70.104225,8.8866663,90,78.950233,15.109303,86,0,,,3,30007,3
11201,99,50,49,18,1,1,1,1,3,3,15.12,79,86,8.8900003,70,90,30007,11,3,5,2,30,0,3,99,28,72.290001,7.0999999,28,80.959999,14.3,1,0,0,0,0,3,70.104225,8.8866663,90,78.950233,15.109303,86,0,,,3,30007,3
11201,99,50,49,18,1,1,1,1,3,3,15.12,79,86,8.8900003,70,90,30007,11,3,5,3,34,0,3,99,30,70.970001,6.6999998,29,77.720001,20.700001,1,0,0,0,0,3,70.104225,8.8866663,90,78.950233,15.109303,86,0,,,3,30007,3
11203,23,13,10,8,1,1,1,,1,1,4.7600002,82,21,23.809999,67,21,2865,11,0,5,1,23,0,1,23,21,66.760002,23.799999,21,82.239998,4.8000002,1,0,0,0,0,1,66.760002,23.799999,21,82.239998,4.8000002,21,0,,,0,2865,0
11205,20,11,9,8,2,2,1,0,1,1,10.53,78,19,25,70,20,36384,12,3,5,1,20,0,1,20,20,70,25,19,78,10.53,,1,0,1,0,1,,,,,,,1,,,3,36384,3
11207,75,43,32,15,1,1,1,2,3,3,24.32,69,74,24.32,66,74,26104,11,10,5,1,25,0,3,75,23,61.610001,34.799999,23,64.480003,34.799999,1,0,0,0,0,3,66.351219,24.318918,74,69.351082,24.335135,74,0,,,10,26104,10
11207,75,43,32,15,1,1,1,2,3,3,24.32,69,74,24.32,66,74,26104,11,10,5,2,27,0,3,75,26,66.959999,19.200001,26,68.190002,15.4,1,0,0,0,0,3,66.351219,24.318918,74,69.351082,24.335135,74,0,,,10,26104,10
11207,75,43,32,15,1,1,1,2,3,3,24.32,69,74,24.32,66,74,26104,11,10,5,3,23,0,3,75,25,70.080002,20,25,75.040001,24,1,0,0,0,0,3,66.351219,24.318918,74,69.351082,24.335135,74,0,,,10,26104,10
11209,33,21,12,10,1,2,1,0,1,1,34.380001,76,32,34.380001,59,32,36525,11,0,5,1,33,0,1,33,32,59.41,34.400002,32,76.160004,34.400002,1,0,0,0,0,1,59.41,34.400002,32,76.160004,34.400002,32,0,,,0,36525,0
11212,32,20,12,9,2,2,1,0,1,1,10.34,83,29,13.79,78,29,36418,12,2,5,1,32,0,1,32,29,78.029999,13.8,29,82.589996,10.3,1,0,0,0,0,1,78.029999,13.8,29,82.589996,10.3,29,0,,,2,36418,2
11213,101,46,55,18,1,1,1,1,3,3,17,78,100,15,72,100,30007,11,7,5,2,36,0,3,101,36,75.139999,13.9,36,76.830002,19.4,1,0,0,1,0,3,72.493431,14.917911,67,76.117462,22.361195,67,0,,,7,30007,7
11213,101,46,55,18,1,1,1,1,3,3,17,78,100,15,72,100,30007,11,7,5,3,32,0,3,101,31,69.419998,16.1,31,75.290001,25.799999,1,0,0,1,0,3,72.493431,14.917911,67,76.117462,22.361195,67,0,,,7,30007,7
11213,101,46,55,18,1,1,1,1,3,3,17,78,100,15,72,100,30007,11,7,5,1,33,0,3,101,33,70.998184,15.166667,33,81.822121,6.1151514,,1,0,1,0,3,72.493431,14.917911,67,76.117462,22.361195,67,1,33,33,7,30007,7
11217,102,53,49,23,1,2,1,1,3,3,28.57,70,105,29.52,62,105,36160,11,5,5,1,31,0,3,102,34,55.09,47.099998,34,67.559998,26.5,1,0,0,0,0,3,61.677811,29.54381,105,69.82962,28.564762,105,0,,,5,36160,5
11217,102,53,49,23,1,2,1,1,3,3,28.57,70,105,29.52,62,105,36160,11,5,5,2,35,0,3,102,35,65.370003,25.700001,35,71.169998,25.700001,1,0,0,0,0,3,61.677811,29.54381,105,69.82962,28.564762,105,0,,,5,36160,5
11217,102,53,49,23,1,2,1,1,3,3,28.57,70,105,29.52,62,105,36160,11,5,5,3,36,0,3,102,36,64.309998,16.700001,36,70.669998,33.299999,1,0,0,0,0,3,61.677811,29.54381,105,69.82962,28.564762,105,0,,,5,36160,5
11218,107,53,54,19,1,1,1,2,4,3,21.110001,72,90,14.13,69,92,30007,11,6,5,2,32,0,3,95,30,73.93,6.6999998,30,77.529999,13.3,1,0,0,1,0,3,70.849998,11.7,60,72.050003,25,60,0,,,6,30007,6
11218,107,53,54,19,1,1,1,2,4,3,21.110001,72,90,14.13,69,92,30007,11,6,5,3,31,0,3,95,30,67.769997,16.700001,30,66.57,36.700001,1,0,0,1,0,3,70.849998,11.7,60,72.050003,25,60,0,,,6,30007,6
11218,107,53,54,19,1,1,1,2,4,3,21.110001,72,90,14.13,69,92,30007,11,6,5,1,32,0,3,95,32,65.53125,18.686251,30,71.900002,13.33,,1,0,1,0,3,70.849998,11.7,60,72.050003,25,60,1,30,32,6,30007,6
11219,22,17,5,6,1,2,1,0,1,1,0,79,8,12.5,80,8,36558,11,3,5,1,22,0,1,22,8,80.25,12.5,8,79,0,1,0,0,0,0,1,80.25,12.5,8,79,0,8,0,,,3,36558,3
11220,138,81,57,24,1,1,1,1,4,4,17.889999,81,123,16,73,125,30007,11,4,5,1,36,0,4,138,32,65.25,21.9,31,75.809998,22.6,1,0,0,0,0,4,73.394402,15.9904,125,80.666908,17.876423,123,0,,,4,30007,4
11220,138,81,57,24,1,1,1,1,4,4,17.889999,81,123,16,73,125,30007,11,4,5,2,34,0,4,138,30,75.870003,13.3,30,79.230003,13.3,1,0,0,0,0,4,73.394402,15.9904,125,80.666908,17.876423,123,0,,,4,30007,4
11220,138,81,57,24,1,1,1,1,4,4,17.889999,81,123,16,73,125,30007,11,4,5,3,34,0,4,138,31,72.68,25.799999,30,84.57,20,1,0,0,0,0,4,73.394402,15.9904,125,80.666908,17.876423,123,0,,,4,30007,4
11220,138,81,57,24,1,1,1,1,4,4,17.889999,81,123,16,73,125,30007,11,4,5,4,34,0,4,138,32,79.910004,3.0999999,32,83.059998,15.6,1,0,0,0,0,4,73.394402,15.9904,125,80.666908,17.876423,123,0,,,4,30007,4
11221,94,56,38,19,2,1,1,2,2,2,20.48,78,83,17.860001,75,84,30007,12,11,5,1,38,0,2,84,38,71.370003,15.8,38,79.660004,21.1,1,0,0,0,0,2,74.050819,16.403278,61,79.147217,16.424591,61,0,,,11,30007,11
11221,94,56,38,19,2,1,1,2,2,2,20.48,78,83,17.860001,75,84,30007,12,11,5,2,46,0,2,84,23,78.480003,17.4,23,78.300003,8.6999998,1,0,0,0,0,2,74.050819,16.403278,61,79.147217,16.424591,61,0,,,11,30007,11
11222,75,29,46,20,2,1,1,,3,3,21.74,75,69,25.709999,67,70,30007,12,3,5,1,26,0,3,75,24,67.709999,29.200001,24,79.419998,8.3000002,1,0,0,0,0,3,66.931282,25.717142,70,75.29319,21.724638,69,0,,,3,30007,3
11222,75,29,46,20,2,1,1,,3,3,21.74,75,69,25.709999,67,70,30007,12,3,5,2,25,0,3,75,23,67.480003,17.4,23,75.830002,30.4,1,0,0,0,0,3,66.931282,25.717142,70,75.29319,21.724638,69,0,,,3,30007,3
11222,75,29,46,20,2,1,1,,3,3,21.74,75,69,25.709999,67,70,30007,12,3,5,3,24,0,3,75,23,65.57,30.4,22,70.230003,27.299999,1,0,0,0,0,3,66.931282,25.717142,70,75.29319,21.724638,69,0,,,3,30007,3
11225,70,25,45,18,2,1,1,1,2,2,15.38,80,65,44.619999,67,65,36509,12,2,5,1,25,0,2,70,22,74.269997,31.799999,22,77.230003,13.6,1,0,0,1,0,2,74.269997,31.799999,22,77.230003,13.6,22,0,,,2,36509,2
11225,70,25,45,18,2,1,1,1,2,2,15.38,80,65,44.619999,67,65,36509,12,2,5,2,45,0,2,70,43,63.280464,51.17907,43,81.417206,16.290697,,1,0,1,0,2,74.269997,31.799999,22,77.230003,13.6,22,1,43,43,2,36509,2
11227,114,55,59,22,1,1,1,1,4,3,12.12,79,99,20.200001,67,99,37309,11,0,5,1,33,0,3,102,31,66.709999,19.4,31,81.389999,6.5,1,0,0,1,0,3,67.797966,18.78125,64,79.843124,10.985937,64,0,,,2,37309,0
11227,114,55,59,22,1,1,1,1,4,3,12.12,79,99,20.200001,67,99,37309,11,0,5,2,34,0,3,102,33,68.82,18.200001,33,78.389999,15.2,1,0,0,1,0,3,67.797966,18.78125,64,79.843124,10.985937,64,0,,,2,37309,0
11227,114,55,59,22,1,1,1,1,4,3,12.12,79,99,20.200001,67,99,37309,11,0,5,3,35,0,3,102,35,65.540855,22.794285,35,77.458282,14.193714,,1,0,1,0,3,67.797966,18.78125,64,79.843124,10.985937,64,1,35,35,2,37309,0
11228,39,18,21,11,2,1,1,2,1,1,16.67,73,36,22.219999,68,36,30007,12,19,5,1,39,0,1,39,36,68.029999,22.200001,36,73.110001,16.700001,1,0,0,0,0,1,68.029999,22.200001,36,73.110001,16.700001,36,0,,,19,30007,19
11233,53,30,23,17,2,2,1,,2,2,21.74,75,46,41.299999,63,46,26104,12,11,5,1,28,0,2,53,25,64.080002,36,25,76.400002,24,1,0,0,0,0,2,62.628262,41.29565,46,74.893478,21.717392,46,0,,,11,26104,11
11233,53,30,23,17,2,2,1,,2,2,21.74,75,46,41.299999,63,46,26104,12,11,5,2,25,0,2,53,21,60.900002,47.599998,21,73.099998,19,1,0,0,0,0,2,62.628262,41.29565,46,74.893478,21.717392,46,0,,,11,26104,11
11234,214,109,105,20,1,2,1,,7,6,,,,,,,,,,5,1,34,0,5,170,37,65.540001,21.6,37,74.110001,18.9,1,0,1,1,5,5,69.305664,16.662001,150,75.994507,18.534437,151,0,,,10,10157,10
11234,214,109,105,20,1,2,1,,7,6,,,,,,,,,,5,3,34,0,5,170,39,72.790001,17.9,39,75,25.6,1,0,1,1,5,5,69.305664,16.662001,150,75.994507,18.534437,151,0,,,10,10157,10
11234,214,109,105,20,1,2,1,,7,6,,,,,,,,,,5,4,34,0,5,170,36,65.470001,13.9,35,78.059998,8.6000004,1,0,1,1,5,5,69.305664,16.662001,150,75.994507,18.534437,151,0,,,10,10157,10
11234,214,109,105,20,1,2,1,,7,6,,,,,,,,,,5,5,34,0,5,170,38,73.029999,13.2,40,76.900002,20,1,0,1,1,5,5,69.305664,16.662001,150,75.994507,18.534437,151,0,,,10,10157,10
11234,214,109,105,20,1,2,1,,7,6,,,,,,,,,,5,2,34,0,5,170,,,,,,,,1,1,1,5,5,69.305664,16.662001,150,75.994507,18.534437,151,1,,,10,10157,10
11235,39,21,18,9,1,1,1,1,1,1,19.440001,79,36,28.209999,63,39,30007,11,8,5,1,40,0,1,40,39,63.130001,28.200001,36,79.389999,19.4,1,0,0,0,0,1,63.130001,28.200001,39,79.389999,19.4,36,0,,,8,30007,8
11238,32,19,13,6,1,1,1,1,1,1,23.33,76,30,15.63,68,32,30007,11,1,5,1,32,0,1,32,32,68.089996,15.6,30,75.699997,23.299999,1,0,0,0,0,1,68.089996,15.6,32,75.699997,23.299999,30,0,,,1,30007,1
11239,71,36,35,20,2,1,1,,2,2,20,76,65,36.360001,65,66,30007,12,3,5,1,36,0,2,71,32,61.630001,53.099998,31,72.610001,29,1,0,0,0,0,2,65.277275,36.357574,66,76.292465,20.003077,65,0,,,3,30007,3
11239,71,36,35,20,2,1,1,,2,2,20,76,65,36.360001,65,66,30007,12,3,5,2,35,0,2,71,34,68.709999,20.6,34,79.650002,11.8,1,0,0,0,0,2,65.277275,36.357574,66,76.292465,20.003077,65,0,,,3,30007,3
11247,64,32,32,12,1,1,1,,2,2,43.549999,66,62,40.32,57,62,30007,11,5,5,1,29,0,2,64,27,55.959999,40.700001,27,63.07,55.599998,1,0,0,0,0,2,56.547096,40.30484,62,66.157906,43.575806,62,0,,,5,30007,5
11247,64,32,32,12,1,1,1,,2,2,43.549999,66,62,40.32,57,62,30007,11,5,5,2,35,0,2,64,35,57,40,35,68.540001,34.299999,1,0,0,0,0,2,56.547096,40.30484,62,66.157906,43.575806,62,0,,,5,30007,5
11248,154,79,75,17,1,1,1,1,4,4,27.27,74,143,23.940001,67,142,30007,11,5,5,1,38,0,4,154,37,72.459999,18.9,37,70.949997,29.700001,1,0,0,1,0,4,67.233238,24.964815,108,72.304314,27.513762,109,0,,,5,30007,5
11248,154,79,75,17,1,1,1,1,4,4,27.27,74,143,23.940001,67,142,30007,11,5,5,3,39,0,4,154,36,68.669998,19.4,37,74.760002,24.299999,1,0,0,1,0,4,67.233238,24.964815,108,72.304314,27.513762,109,0,,,5,30007,5
11248,154,79,75,17,1,1,1,1,4,4,27.27,74,143,23.940001,67,142,30007,11,5,5,4,38,0,4,154,35,60.23,37.099998,35,71.139999,28.6,1,0,0,1,0,4,67.233238,24.964815,108,72.304314,27.513762,109,0,,,5,30007,5
11248,154,79,75,17,1,1,1,1,4,4,27.27,74,143,23.940001,67,142,30007,11,5,5,2,39,0,4,154,34,66.259117,20.684706,34,79.43618,26.488529,,1,0,1,0,4,67.233238,24.964815,108,72.304314,27.513762,109,1,34,34,5,30007,5
11249,20,12,8,7,2,1,1,,1,1,11.11,83,18,22.219999,67,18,37309,12,15,5,1,20,0,1,20,18,67.330002,22.200001,18,82.720001,11.1,1,0,0,0,0,1,67.330002,22.200001,18,82.720001,11.1,18,0,,,15,37309,15
11250,125,70,55,19,1,1,1,,4,3,23.23,74,99,23.530001,67,102,36160,11,8,5,1,38,0,3,110,35,68,25.700001,34,75.290001,20.6,1,0,0,0,0,3,67.235291,23.521568,102,73.809395,23.222221,99,0,,,8,36160,8
11250,125,70,55,19,1,1,1,,4,3,23.23,74,99,23.530001,67,102,36160,11,8,5,2,36,0,3,110,34,67.879997,14.7,33,73.669998,24.200001,1,0,0,0,0,3,67.235291,23.521568,102,73.809395,23.222221,99,0,,,8,36160,8
11250,125,70,55,19,1,1,1,,4,3,23.23,74,99,23.530001,67,102,36160,11,8,5,3,36,0,3,110,33,65.760002,30.299999,32,72.379997,25,1,0,0,0,0,3,67.235291,23.521568,102,73.809395,23.222221,99,0,,,8,36160,8
11251,10,0,10,6,2,1,1,,1,1,11.11,84,9,0,75,9,37093,12,8,5,1,10,0,1,10,9,75.220001,0,9,84.440002,11.1,1,0,0,0,0,1,75.220001,0,9,84.440002,11.1,9,0,,,8,37093,8
11256,30,20,10,9,1,1,1,,1,1,7.1399999,78,28,10.71,72,28,30007,11,3,5,1,30,0,1,30,27,71.889999,11.1,27,77.559998,7.4000001,1,0,0,0,0,1,71.889999,11.1,27,77.559998,7.4000001,27,0,,,3,30007,3
11257,21,10,11,9,2,1,1,,1,1,23.809999,67,21,23.809999,62,21,30007,12,5,5,1,21,0,1,21,21,62.240002,23.799999,21,67.480003,23.799999,1,0,0,0,0,1,62.240002,23.799999,21,67.480003,23.799999,21,0,,,5,30007,5
11258,59,36,23,14,1,1,1,,3,2,25,75,40,12.5,72,40,36087,11,3,5,1,23,0,2,48,20,71.849998,10,20,77.800003,25,1,0,0,1,0,2,71.849998,10,20,77.800003,25,20,0,,,3,36087,3
11258,59,36,23,14,1,1,1,,3,2,25,75,40,12.5,72,40,36087,11,3,5,2,25,0,2,48,20,72.150002,15,20,72.199997,25,,1,0,1,0,2,71.849998,10,20,77.800003,25,20,1,20,20,3,36087,3
11259,58,37,21,14,1,1,1,,3,2,14.58,80,48,31.25,65,48,36053,11,0,5,1,19,0,2,40,24,67.330002,20.799999,24,78.040001,12.5,1,0,0,0,0,2,64.559998,31.25,48,80.290001,14.6,48,0,,,1,36053,0
11259,58,37,21,14,1,1,1,,3,2,14.58,80,48,31.25,65,48,36053,11,0,5,2,21,0,2,40,24,61.790001,41.700001,24,82.540001,16.700001,1,0,0,0,0,2,64.559998,31.25,48,80.290001,14.6,48,0,,,1,36053,0
11281,29,14,15,8,2,1,1,,1,1,4,85,25,12,77,25,37705,12,3,5,1,29,0,1,29,13,76.459999,15.4,13,85.379997,7.6999998,1,0,0,0,0,1,76.459999,15.4,13,85.379997,7.6999998,13,0,,,3,37705,3
11295,22,0,22,8,2,1,1,,1,1,35.709999,72,14,35.290001,56,17,30007,12,5,5,1,15,0,1,15,17,56.41,35.299999,14,72.209999,35.700001,1,0,0,0,0,1,56.41,35.299999,17,72.209999,35.700001,14,0,,,5,30007,5
11307,30,19,11,5,1,1,1,,1,1,31.82,75,22,18.18,75,22,30007,12,5,5,1,30,0,1,30,22,75.269997,18.200001,22,74.589996,31.799999,1,0,0,0,0,1,75.269997,18.200001,22,74.589996,31.799999,22,0,,,,,5
11317,28,28,0,9,2,1,1,,1,1,42.310001,74,26,23.08,66,26,36111,12,0,5,1,28,0,1,28,26,66.309998,23.1,26,73.879997,42.299999,1,0,0,0,0,1,66.309998,23.1,26,73.879997,42.299999,26,0,,,,,0
21005,22,14,8,5,1,1,1,0,1,1,11.76,81,17,16.67,70,18,2949,11,0,5,1,22,0,1,22,18,69.389999,16.700001,17,81,11.8,1,0,0,0,0,1,69.389999,16.700001,18,81,11.8,17,0,,,0,2949,0
21006,63,38,25,13,1,1,1,1,2,2,21.57,80,51,29.09,63,55,778,11,2,5,1,31,0,2,63,25,65,32,25,81.720001,20,1,0,0,0,0,2,63.456364,29.109091,55,80.292549,21.580393,51,0,,,2,778,2
21006,63,38,25,13,1,1,1,1,2,2,21.57,80,51,29.09,63,55,778,11,2,5,2,32,0,2,63,30,62.169998,26.700001,26,78.919998,23.1,1,0,0,0,0,2,63.456364,29.109091,55,80.292549,21.580393,51,0,,,2,778,2
21010,18,12,6,6,2,2,1,6,1,1,57.139999,71,14,28.57,62,14,6825,12,43,5,1,18,0,1,18,14,62.5,28.6,14,71.290001,57.099998,1,0,0,0,0,1,62.5,28.6,14,71.290001,57.099998,14,0,,,43,6825,43
21012,33,16,17,9,1,1,1,1,1,1,12,84,25,32,67,25,1768,11,1,5,1,33,0,1,33,25,67,32,25,84,12,,1,0,1,0,1,,,,,,,1,,,1,1768,1
21013,24,9,15,5,1,1,1,1,1,1,0,88,5,0,87,5,3137,11,0,5,1,24,0,1,24,5,87.199997,0,5,88.199997,0,1,0,0,0,0,1,87.199997,0,5,88.199997,0,5,0,,,0,3137,0
21021,21,13,8,6,1,1,1,1,1,1,29.41,76,17,47.060001,71,17,2428,11,0,5,1,21,0,1,21,21,66.379997,52.400002,20,76.25,30,1,0,0,0,0,1,66.379997,52.400002,21,76.25,30,20,0,,,0,2428,0
21026,95,46,49,23,1,2,1,5,5,3,24.68,72,77,14.1,66,78,92007,11,27,5,1,26,0,4,86,26,74.419998,7.6999998,26,75.120003,26.9,1,0,0,0,0,4,66.448204,14.09359,78,72.247406,24.655844,77,0,,,27,92007,27
21026,95,46,49,23,1,2,1,5,5,3,24.68,72,77,14.1,66,78,92007,11,27,5,2,25,0,4,86,13,69.540001,0,12,71.830002,16.700001,1,0,0,0,0,4,66.448204,14.09359,78,72.247406,24.655844,77,0,,,27,92007,27
21026,95,46,49,23,1,2,1,5,5,3,24.68,72,77,14.1,66,78,92007,11,27,5,3,26,0,4,86,27,57.259998,33.299999,27,68.589996,33.299999,1,0,0,0,0,4,66.448204,14.09359,78,72.247406,24.655844,77,0,,,27,92007,27
21026,95,46,49,23,1,2,1,5,5,3,24.68,72,77,14.1,66,78,92007,11,27,5,4,9,0,4,86,12,66.5,0,12,74.669998,8.3000002,1,0,0,0,0,4,66.448204,14.09359,78,72.247406,24.655844,77,0,,,27,92007,27
21028,42,21,21,8,1,2,1,6,2,1,40,66,25,29.629999,62,27,92007,11,40,5,1,27,0,1,27,27,62.41,29.6,25,65.599998,40,1,0,0,0,0,1,62.41,29.6,27,65.599998,40,25,0,,,40,92007,40
21029,42,20,22,11,2,2,1,9,2,2,35.900002,68,39,43.59,60,39,92007,12,44,5,1,22,0,2,42,23,60.869999,34.799999,23,65.910004,47.799999,1,0,0,0,0,2,60.23,43.620514,39,67.998207,35.902565,39,0,,,44,92007,44
21029,42,20,22,11,2,2,1,9,2,2,35.900002,68,39,43.59,60,39,92007,12,44,5,2,20,0,2,42,16,59.310001,56.299999,16,71,18.799999,1,0,0,0,0,2,60.23,43.620514,39,67.998207,35.902565,39,0,,,44,92007,44
21030,42,24,18,7,2,2,1,9,2,1,44.830002,65,29,31.030001,58,29,92007,12,65,5,1,33,0,1,33,29,57.689999,31,29,64.720001,44.799999,1,0,0,0,0,1,57.689999,31,29,64.720001,44.799999,29,0,,,65,92007,65
21031,52,28,24,13,2,2,1,6,2,2,19.610001,75,51,21.15,68,52,92007,12,36,5,2,26,0,2,52,26,63.849998,19.200001,25,73.839996,28,1,0,0,1,0,2,63.849998,19.200001,26,73.839996,28,25,0,,,36,92007,36
21031,52,28,24,13,2,2,1,6,2,2,19.610001,75,51,21.15,68,52,92007,12,36,5,1,26,0,2,52,26,72.150002,23.1,26,76.115387,11.542692,,1,0,1,0,2,63.849998,19.200001,26,73.839996,28,25,1,26,26,36,92007,36
21032,51,28,23,11,1,2,1,4,2,2,19.049999,69,42,28.57,57,42,7955,11,13,5,1,24,0,2,51,22,55.73,22.700001,22,70,13.6,1,0,0,0,0,2,57.453808,28.557142,42,69.166664,19.028572,42,0,,,13,12195,13
21032,51,28,23,11,1,2,1,4,2,2,19.049999,69,42,28.57,57,42,7955,11,13,5,2,27,0,2,51,20,59.349998,35,20,68.25,25,1,0,0,0,0,2,57.453808,28.557142,42,69.166664,19.028572,42,0,,,13,12195,13
21041,23,10,13,5,1,1,1,0,1,1,15.79,85,19,10.53,69,19,4572,11,3,5,1,23,0,1,23,19,69,10.53,19,85,15.79,,1,0,1,0,1,,,,,,,1,,,3,4572,3
21042,37,16,21,9,1,1,1,1,2,1,17.24,78,29,58.619999,51,29,2626,11,0,5,1,26,0,1,26,29,51.099998,58.599998,29,78.379997,17.200001,1,0,0,0,0,1,51.099998,58.599998,29,78.379997,17.200001,29,0,,,0,2626,0
21043,45,24,21,12,1,1,1,1,2,2,15.91,80,44,24.440001,60,45,927,11,1,5,1,23,0,2,45,22,61.91,13.6,22,77.860001,18.200001,1,0,0,0,0,2,60.202888,24.435556,45,80.110001,15.9,44,0,,,1,927,1
21043,45,24,21,12,1,1,1,1,2,2,15.91,80,44,24.440001,60,45,927,11,1,5,2,22,0,2,45,23,58.57,34.799999,22,82.360001,13.6,1,0,0,0,0,2,60.202888,24.435556,45,80.110001,15.9,44,0,,,1,927,1
21048,81,44,37,13,1,2,1,2,3,3,27.780001,72,72,16.440001,68,73,1461,11,13,5,1,27,0,3,81,22,72,9.1000004,22,70.18,40.900002,1,0,0,0,0,3,67.777779,16.669445,72,72.403893,27.772223,72,0,,,13,1461,13
21048,81,44,37,13,1,2,1,2,3,3,27.780001,72,72,16.440001,68,73,1461,11,13,5,2,26,0,3,81,25,62.200001,16,26,71.040001,23.1,1,0,0,0,0,3,67.777779,16.669445,72,72.403893,27.772223,72,0,,,13,1461,13
21048,81,44,37,13,1,2,1,2,3,3,27.780001,72,72,16.440001,68,73,1461,11,13,5,3,28,0,3,81,25,69.639999,24,24,75.919998,20.799999,1,0,0,0,0,3,67.777779,16.669445,72,72.403893,27.772223,72,0,,,13,1461,13
21050,54,31,23,16,1,1,1,1,2,2,16.98,81,53,13.46,70,52,620,11,3,5,1,26,0,2,54,27,67.559998,11.1,28,77.43,32.099998,1,0,0,0,0,2,69.713844,13.45577,52,81.170563,16.95849,53,0,,,3,620,3
