schlcode,c_size,c_boys,c_girls,c_numcl,c_pik,c_status,c_leom,c_tip,c_num4rd,c_type,flgrm4,mrkgrm4,ngrm4,flmth4,mrkmth4,nmth4,towncode,popcode,tip_a,grade,classid,classize,_type_,_freq_,cohsize,mathsize,avgmath,passmath,verbsize,avgverb,passverb,studchk,misskov2,missagg,nmiss_k,nmiss_a,classct,math_n,flmath_n,nmath_n,verb_n,flverb_n,nverb_n,impute,nverb_m,nmath_m,tip_s,townid,tipuach
51257,120,61,59,23,2,1,1,3,3,3,23,67,118,40.34,63,119,62000,12,20,4,1,40,0,3,120,39,55.639999,41,39,55.459999,41,1,0,0,0,0,3,63.28706,40.327732,119,67.067795,22.868645,118,0,,,20,62000,20
51257,120,61,59,23,2,1,1,3,3,3,23,67,118,40.34,63,119,62000,12,20,4,2,40,0,3,120,40,61.68,60,39,66.540001,20.5,1,0,0,0,0,3,63.28706,40.327732,119,67.067795,22.868645,118,0,,,20,62000,20
51257,120,61,59,23,2,1,1,3,3,3,23,67,118,40.34,63,119,62000,12,20,4,3,40,0,3,120,40,72.349998,20,40,78.900002,7.5,1,0,0,0,0,3,63.28706,40.327732,119,67.067795,22.868645,118,0,,,20,62000,20
51259,82,43,39,24,1,1,1,1,3,3,8,77,79,16.459999,75,79,63008,11,4,4,1,26,0,3,82,25,72.720001,12,25,72.080002,16,1,0,0,0,0,3,74.898354,16.459494,79,77.468483,7.5962024,79,0,,,4,63008,4
51259,82,43,39,24,1,1,1,1,3,3,8,77,79,16.459999,75,79,63008,11,4,4,2,27,0,3,82,25,77.040001,16,25,81.440002,0,1,0,0,0,0,3,74.898354,16.459494,79,77.468483,7.5962024,79,0,,,4,63008,4
51259,82,43,39,24,1,1,1,1,3,3,8,77,79,16.459999,75,79,63008,11,4,4,3,29,0,3,82,29,74.93,20.700001,29,78.690002,6.9000001,1,0,0,0,0,3,74.898354,16.459494,79,77.468483,7.5962024,79,0,,,4,63008,4
51263,40,40,0,9,2,1,1,1,1,1,6,81,35,30,81,40,61002,12,2,4,1,40,0,1,40,40,80.830002,30,35,80.489998,5.6999998,1,0,0,0,0,1,80.830002,30,40,80.489998,5.6999998,35,0,,,2,61002,2
51266,124,70,54,20,1,1,1,1,4,4,17,77,121,23.33,74,120,64006,11,1,4,1,30,0,4,124,28,76.68,17.9,28,76.93,28.6,1,0,0,1,0,4,74.924004,20.035555,90,76.186264,19.781319,91,0,,,1,64006,1
51266,124,70,54,20,1,1,1,1,4,4,17,77,121,23.33,74,120,64006,11,1,4,2,33,0,4,124,33,74.580002,15.2,33,80.970001,9.1000004,1,0,0,1,0,4,74.924004,20.035555,90,76.186264,19.781319,91,0,,,1,64006,1
51266,124,70,54,20,1,1,1,1,4,4,17,77,121,23.33,74,120,64006,11,1,4,3,30,0,4,124,29,73.620003,27.6,30,70.230003,23.299999,1,0,0,1,0,4,74.924004,20.035555,90,76.186264,19.781319,91,0,,,1,64006,1
51266,124,70,54,20,1,1,1,1,4,4,17,77,121,23.33,74,120,64006,11,1,4,4,31,0,4,124,30,71.227997,33.213333,30,79.46833,8.5633335,,1,0,1,0,4,74.924004,20.035555,90,76.186264,19.781319,91,1,30,30,1,64006,1
51267,55,29,26,16,1,1,1,3,2,2,35,60,51,72.550003,50,51,66001,11,17,4,1,27,0,2,55,26,50.189999,84.599998,26,55.77,38.5,1,0,0,0,0,2,50.214508,72.541176,51,59.843529,35.313725,51,0,,,17,66001,17
51267,55,29,26,16,1,1,1,3,2,2,35,60,51,72.550003,50,51,66001,11,17,4,2,28,0,2,55,25,50.240002,60,25,64.080002,32,1,0,0,0,0,2,50.214508,72.541176,51,59.843529,35.313725,51,0,,,17,66001,17
51269,74,36,38,16,1,1,1,2,2,2,7,75,72,39.189999,70,74,26500,11,14,4,1,37,0,2,74,36,69.580002,38.900002,36,75.440002,8.3000002,1,0,0,0,0,2,70.293785,39.208107,74,75.415001,6.9499998,72,0,,,14,26500,14
51269,74,36,38,16,1,1,1,2,2,2,7,75,72,39.189999,70,74,26500,11,14,4,2,37,0,2,74,38,70.970001,39.5,36,75.389999,5.5999999,1,0,0,0,0,2,70.293785,39.208107,74,75.415001,6.9499998,72,0,,,14,26500,14
51273,65,36,29,17,1,1,1,1,4,2,10,75,39,41.029999,69,39,66001,11,8,4,1,22,0,2,43,20,66.699997,45,20,69.849998,20,1,0,0,0,0,2,69.126152,41.005127,39,75.384361,10.256411,39,0,,,8,66001,8
51273,65,36,29,17,1,1,1,1,4,2,10,75,39,41.029999,69,39,66001,11,8,4,2,21,0,2,43,19,71.68,36.799999,19,81.209999,0,1,0,0,0,0,2,69.126152,41.005127,39,75.384361,10.256411,39,0,,,8,66001,8
51275,87,35,52,17,1,1,1,1,3,2,8,75,74,34.18,71,79,26203,11,8,4,1,39,0,2,78,39,73.949997,30.799999,36,80.389999,5.5999999,1,0,0,0,0,2,71.342407,34.192406,79,75.136757,8.1162167,74,0,,,8,26203,8
51275,87,35,52,17,1,1,1,1,3,2,8,75,74,34.18,71,79,26203,11,8,4,2,39,0,2,78,40,68.800003,37.5,38,70.160004,10.5,1,0,0,0,0,2,71.342407,34.192406,79,75.136757,8.1162167,74,0,,,8,26203,8
51276,102,53,49,24,2,1,1,3,4,3,14,73,80,49.41,66,85,61002,12,14,4,1,32,0,3,90,31,72.029999,38.700001,31,76.160004,0,1,0,0,1,0,3,67.719627,51.861111,54,71.303673,18.367348,49,0,,,14,61002,14
51276,102,53,49,24,2,1,1,3,4,3,14,73,80,49.41,66,85,61002,12,14,4,3,25,0,3,90,23,61.91,69.599998,18,62.939999,50,1,0,0,1,0,3,67.719627,51.861111,54,71.303673,18.367348,49,0,,,14,61002,14
51276,102,53,49,24,2,1,1,3,4,3,14,73,80,49.41,66,85,61002,12,14,4,2,33,0,3,90,31,63.004517,45.140324,31,75.68129,7.0967741,,1,0,1,0,3,67.719627,51.861111,54,71.303673,18.367348,49,1,31,31,14,61002,14
51277,95,44,51,23,1,1,1,2,3,3,20,71,89,47.779999,64,90,66001,11,13,4,1,30,0,3,95,28,69.459999,46.400002,28,74.209999,14.3,1,0,0,1,0,3,64.224739,49.096493,57,70.459999,19.65,56,0,,,13,66001,13
51277,95,44,51,23,1,1,1,2,3,3,20,71,89,47.779999,64,90,66001,11,13,4,2,31,0,3,95,29,59.169998,51.700001,28,66.709999,25,1,0,0,1,0,3,64.224739,49.096493,57,70.459999,19.65,56,0,,,13,66001,13
51277,95,44,51,23,1,1,1,2,3,3,20,71,89,47.779999,64,90,66001,11,13,4,3,34,0,3,95,33,63.611816,45.506062,33,71.916367,20.593939,,1,0,1,0,3,64.224739,49.096493,57,70.459999,19.65,56,1,33,33,13,66001,13
51278,68,37,31,22,1,1,1,1,2,2,19,71,67,23.879999,71,67,86009,11,0,4,1,34,0,2,68,33,75.029999,24.200001,33,76.239998,15.2,1,0,0,0,0,2,71.000748,23.844776,67,70.850746,19.41194,67,0,,,4,86009,0
51278,68,37,31,22,1,1,1,1,2,2,19,71,67,23.879999,71,67,86009,11,0,4,2,34,0,2,68,34,67.089996,23.5,34,65.620003,23.5,1,0,0,0,0,2,71.000748,23.844776,67,70.850746,19.41194,67,0,,,4,86009,0
51279,78,37,41,15,1,1,1,2,3,3,10,81,78,11.54,82,78,26500,11,7,4,1,27,0,3,79,26,85.269997,7.6999998,26,84.419998,3.8,1,0,0,0,0,3,82.410004,11.533334,78,80.82,10.233334,78,0,,,7,26500,7
51279,78,37,41,15,1,1,1,2,3,3,10,81,78,11.54,82,78,26500,11,7,4,2,26,0,3,79,26,80.769997,15.4,26,75.269997,19.200001,1,0,0,0,0,3,82.410004,11.533334,78,80.82,10.233334,78,0,,,7,26500,7
51279,78,37,41,15,1,1,1,2,3,3,10,81,78,11.54,82,78,26500,11,7,4,3,26,0,3,79,26,81.190002,11.5,26,82.769997,7.6999998,1,0,0,0,0,3,82.410004,11.533334,78,80.82,10.233334,78,0,,,7,26500,7
51281,56,31,25,14,1,1,1,2,2,2,11,71,53,32.080002,66,53,5652,11,13,4,1,31,0,2,56,29,73.410004,17.200001,29,74.660004,13.8,1,0,0,0,0,2,65.788864,32.05283,53,71.17321,11.309434,53,0,,,13,5652,13
51281,56,31,25,14,1,1,1,2,2,2,11,71,53,32.080002,66,53,5652,11,13,4,2,25,0,2,56,24,56.580002,50,24,66.959999,8.3000002,1,0,0,0,0,2,65.788864,32.05283,53,71.17321,11.309434,53,0,,,13,5652,13
51282,83,44,39,20,1,1,1,2,3,3,15,68,72,36.84,66,76,62000,11,12,4,1,28,0,3,82,26,66.230003,26.9,25,66.080002,16,1,0,0,1,0,3,61.780399,46.004002,50,65.57061,22.465305,49,0,,,12,62000,12
51282,83,44,39,20,1,1,1,2,3,3,15,68,72,36.84,66,76,62000,11,12,4,2,27,0,3,82,24,56.959999,66.699997,24,65.040001,29.200001,1,0,0,1,0,3,61.780399,46.004002,50,65.57061,22.465305,49,0,,,12,62000,12
51282,83,44,39,20,1,1,1,2,3,3,15,68,72,36.84,66,76,62000,11,12,4,3,27,0,3,82,26,74.114616,19.216923,23,73.175652,,,1,0,1,0,3,61.780399,46.004002,50,65.57061,22.465305,49,1,23,26,12,62000,12
51283,106,53,53,23,1,1,1,2,4,2,12,73,74,29.73,70,74,62000,11,15,4,1,40,0,2,80,40,70.93,30,40,72.75,10,1,0,0,0,0,2,69.528648,29.724325,74,72.933784,12.159459,74,0,,,15,62000,15
51283,106,53,53,23,1,1,1,2,4,2,12,73,74,29.73,70,74,62000,11,15,4,2,40,0,2,80,34,67.879997,29.4,34,73.150002,14.7,1,0,0,0,0,2,69.528648,29.724325,74,72.933784,12.159459,74,0,,,15,62000,15
51287,70,40,30,15,1,1,1,2,2,2,,,,,,,,,,4,1,35,0,2,70,35,64.660004,25.700001,34,71.709999,17.6,1,0,1,0,2,2,64.379128,24.615942,69,69.059998,22.049999,68,0,,,7,62000,7
51287,70,40,30,15,1,1,1,2,2,2,,,,,,,,,,4,2,35,0,2,70,34,64.089996,23.5,34,66.410004,26.5,1,0,1,0,2,2,64.379128,24.615942,69,69.059998,22.049999,68,0,,,7,62000,7
51288,51,25,26,13,2,1,1,4,2,2,27,66,48,43.75,57,48,62000,12,21,4,1,23,0,2,51,23,56.52,39.099998,23,67.739998,17.4,1,0,0,1,0,2,56.52,39.099998,23,67.739998,17.4,23,0,,,21,62000,21
51288,51,25,26,13,2,1,1,4,2,2,27,66,48,43.75,57,48,62000,12,21,4,2,28,0,2,51,25,57.441601,48.028,25,64.3992,35.832001,,1,0,1,0,2,56.52,39.099998,23,67.739998,17.4,23,1,25,25,21,62000,21
51289,40,25,15,17,1,1,1,2,1,1,31,62,35,48.57,63,35,66001,11,14,4,1,40,0,1,40,39,60.439999,53.799999,39,60.59,33.299999,1,0,0,0,0,1,60.439999,53.799999,39,60.59,33.299999,39,0,,,14,66001,14
51290,94,51,43,18,1,1,1,1,3,3,9,84,92,8.6999998,85,92,50005,11,1,4,1,32,0,3,94,31,83.940002,12.9,31,85.580002,6.5,1,0,0,1,0,3,84.309998,9.6999998,62,83.904999,8.1000004,62,0,,,1,50005,1
51290,94,51,43,18,1,1,1,1,3,3,9,84,92,8.6999998,85,92,50005,11,1,4,2,31,0,3,94,31,84.68,6.5,31,82.230003,9.6999998,1,0,0,1,0,3,84.309998,9.6999998,62,83.904999,8.1000004,62,0,,,1,50005,1
51290,94,51,43,18,1,1,1,1,3,3,9,84,92,8.6999998,85,92,50005,11,1,4,3,31,0,3,94,30,86.426003,6.6333332,30,84.196335,10.86,,1,0,1,0,3,84.309998,9.6999998,62,83.904999,8.1000004,62,1,30,30,1,50005,1
51291,63,36,27,17,1,1,1,5,3,2,24,65,41,36.959999,63,46,50005,11,31,4,1,26,0,2,50,25,64.040001,36,23,62.220001,17.4,1,0,0,0,0,2,63.131523,36.958694,46,64.612686,24.380487,41,0,,,31,50005,31
51291,63,36,27,17,1,1,1,5,3,2,24,65,41,36.959999,63,46,50005,11,31,4,2,24,0,2,50,21,62.049999,38.099998,18,67.669998,33.299999,1,0,0,0,0,2,63.131523,36.958694,46,64.612686,24.380487,41,0,,,31,50005,31
51295,47,20,27,17,1,1,1,1,2,2,14,76,37,2.6300001,77,38,10496,11,3,4,1,25,0,2,47,20,75.900002,5,19,75.260002,10.5,1,0,0,0,0,2,77.339996,2.6315789,38,76.135674,13.516216,37,0,,,3,10496,3
51295,47,20,27,17,1,1,1,1,2,2,14,76,37,2.6300001,77,38,10496,11,3,4,2,22,0,2,47,18,78.940002,0,18,77.059998,16.700001,1,0,0,0,0,2,77.339996,2.6315789,38,76.135674,13.516216,37,0,,,3,10496,3
51296,109,59,50,22,2,1,1,2,4,3,6,83,97,18.559999,76,97,26203,12,18,4,1,34,0,3,101,32,73.720001,18.799999,32,80.970001,9.3999996,1,0,0,1,0,3,75.418388,19.380646,62,83.824837,4.851613,62,0,,,18,26203,18
51296,109,59,50,22,2,1,1,2,4,3,6,83,97,18.559999,76,97,26203,12,18,4,2,32,0,3,101,30,77.230003,20,30,86.870003,0,1,0,0,1,0,3,75.418388,19.380646,62,83.824837,4.851613,62,0,,,18,26203,18
51296,109,59,50,22,2,1,1,2,4,3,6,83,97,18.559999,76,97,26203,12,18,4,3,35,0,3,101,35,77.030289,17.106285,35,81.538857,8.0342855,,1,0,1,0,3,75.418388,19.380646,62,83.824837,4.851613,62,1,35,35,18,26203,18
51297,81,38,43,16,1,1,1,2,3,2,13,71,67,33.869999,69,62,26203,11,9,4,1,33,0,2,70,32,68.339996,34.400002,32,72.029999,9.3999996,1,0,0,0,0,2,68.625481,33.867741,62,71.178505,13.422388,67,0,,,9,26203,9
51297,81,38,43,16,1,1,1,2,3,2,13,71,67,33.869999,69,62,26203,11,9,4,2,37,0,2,70,30,68.93,33.299999,35,70.400002,17.1,1,0,0,0,0,2,68.625481,33.867741,62,71.178505,13.422388,67,0,,,9,26203,9
51298,91,46,45,26,1,1,1,2,3,3,27,68,83,39.290001,64,84,62000,11,8,4,1,28,0,3,91,28,69.540001,28.6,28,68.07,21.4,1,0,0,0,0,3,63.56012,39.275002,84,68.47229,26.496386,83,0,,,8,62000,8
51298,91,46,45,26,1,1,1,2,3,3,27,68,83,39.290001,64,84,62000,11,8,4,2,29,0,3,91,27,66.220001,37,27,75.559998,29.6,1,0,0,0,0,3,63.56012,39.275002,84,68.47229,26.496386,83,0,,,8,62000,8
51298,91,46,45,26,1,1,1,2,3,3,27,68,83,39.290001,64,84,62000,11,8,4,3,34,0,3,91,29,55.310001,51.700001,28,62.040001,28.6,1,0,0,0,0,3,63.56012,39.275002,84,68.47229,26.496386,83,0,,,8,62000,8
51299,32,17,15,14,1,1,1,1,1,1,6,77,32,34.380001,74,32,63008,11,3,4,1,32,0,1,32,32,74,34.380001,32,77,6,,1,0,1,0,1,,,,,,,1,,,3,63008,3
51300,80,40,40,19,1,1,1,1,2,2,10,77,70,21.43,74,70,62000,11,5,4,1,40,0,2,80,34,76.620003,23.5,34,79.379997,8.8000002,1,0,0,0,0,2,73.827431,21.391428,70,76.942284,9.9828568,70,0,,,5,62000,5
51300,80,40,40,19,1,1,1,1,2,2,10,77,70,21.43,74,70,62000,11,5,4,2,40,0,2,80,36,71.190002,19.4,36,74.639999,11.1,1,0,0,0,0,2,73.827431,21.391428,70,76.942284,9.9828568,70,0,,,5,62000,5
51302,102,47,55,22,1,1,1,2,3,3,15,64,94,53.68,63,95,62000,11,10,4,2,34,0,3,102,32,60.060001,56.299999,32,66.970001,12.5,1,0,0,1,0,3,64.262627,47.55246,61,68.832001,9.9799995,60,0,,,10,62000,10
51302,102,47,55,22,1,1,1,2,3,3,15,64,94,53.68,63,95,62000,11,10,4,3,34,0,3,102,29,68.900002,37.900002,28,70.959999,7.0999999,1,0,0,1,0,3,64.262627,47.55246,61,68.832001,9.9799995,60,0,,,10,62000,10
51302,102,47,55,22,1,1,1,2,3,3,15,64,94,53.68,63,95,62000,11,10,4,1,34,0,3,102,34,60.734707,64.673531,34,55.472942,23.858824,,1,0,1,0,3,64.262627,47.55246,61,68.832001,9.9799995,60,1,34,34,10,62000,10
51303,72,33,39,22,1,1,1,2,2,2,5,73,65,26.15,66,65,62000,11,13,4,1,40,0,2,76,34,64.209999,35.299999,33,70.419998,6.0999999,1,0,0,0,0,2,61.988377,35.137836,74,69.274796,9.6068497,73,0,,,13,62000,13
51303,72,33,39,22,1,1,1,2,2,2,5,73,65,26.15,66,65,62000,11,13,4,2,36,0,2,76,40,60.099998,35,40,68.330002,12.5,1,0,0,0,0,2,61.988377,35.137836,74,69.274796,9.6068497,73,0,,,13,62000,13
51304,111,60,51,23,1,1,1,2,4,3,14,73,92,13.83,75,94,50005,11,15,4,2,35,0,3,77,33,70.790001,21.200001,33,72.029999,12.1,1,0,0,0,0,3,75.300003,13.835107,94,72.716301,14.121739,92,0,,,15,50005,15
51304,111,60,51,23,1,1,1,2,4,3,14,73,92,13.83,75,94,50005,11,15,4,3,35,0,3,77,30,78.370003,6.6999998,30,78.330002,6.6999998,1,0,0,0,0,3,75.300003,13.835107,94,72.716301,14.121739,92,0,,,15,50005,15
51304,111,60,51,23,1,1,1,2,4,3,14,73,92,13.83,75,94,50005,11,15,4,4,7,0,3,77,31,77.129997,12.9,29,67.690002,24.1,1,0,0,0,0,3,75.300003,13.835107,94,72.716301,14.121739,92,0,,,15,50005,15
51305,51,23,28,9,1,1,1,1,2,2,4,78,50,24,75,50,50005,11,1,4,1,25,0,2,51,25,79.239998,12,25,82.400002,4,1,0,0,0,0,2,74.919998,24,50,78.160004,4,50,0,,,1,50005,1
51305,51,23,28,9,1,1,1,1,2,2,4,78,50,24,75,50,50005,11,1,4,2,26,0,2,51,25,70.599998,36,25,73.919998,4,1,0,0,0,0,2,74.919998,24,50,78.160004,4,50,0,,,1,50005,1
51307,81,40,41,16,1,1,1,1,3,3,13,83,68,13.04,82,69,50005,11,0,4,1,25,0,3,81,19,79.629997,21.1,18,80.940002,5.5999999,1,0,0,1,0,3,81.953865,15.929545,44,84.067909,4.6697674,43,0,,,0,50005,0
51307,81,40,41,16,1,1,1,1,3,3,13,83,68,13.04,82,69,50005,11,0,4,3,27,0,3,81,25,83.720001,12,25,86.32,4,1,0,0,1,0,3,81.953865,15.929545,44,84.067909,4.6697674,43,0,,,0,50005,0
51307,81,40,41,16,1,1,1,1,3,3,13,83,68,13.04,82,69,50005,11,0,4,2,29,0,3,81,25,82.0812,7.9544001,25,81.1632,27.327999,,1,0,1,0,3,81.953865,15.929545,44,84.067909,4.6697674,43,1,25,25,0,50005,0
51308,36,20,16,13,1,1,1,4,2,1,26,65,23,34.779999,58,23,50005,11,14,4,1,28,0,1,28,25,55.959999,40,25,63.080002,32,1,0,0,0,0,1,55.959999,40,25,63.080002,32,25,0,,,14,50005,14
51309,125,62,63,21,1,1,1,1,4,3,11,76,99,22.219999,71,99,64006,11,5,4,2,37,0,3,113,34,69.150002,32.400002,34,75.709999,14.7,1,0,0,1,0,3,69.250275,25.01111,72,75.530556,6.9416666,72,0,,,5,64006,5
51309,125,62,63,21,1,1,1,1,4,3,11,76,99,22.219999,71,99,64006,11,5,4,3,38,0,3,113,38,69.339996,18.4,38,75.370003,0,1,0,0,1,0,3,69.250275,25.01111,72,75.530556,6.9416666,72,0,,,5,64006,5
51309,125,62,63,21,1,1,1,1,4,3,11,76,99,22.219999,71,99,64006,11,5,4,1,38,0,3,113,27,75.665924,14.777037,27,77.251854,21.822222,,1,0,1,0,3,69.250275,25.01111,72,75.530556,6.9416666,72,1,27,27,5,64006,5
51310,72,44,28,23,1,1,1,1,2,2,23,64,64,71.879997,55,64,62000,11,14,4,1,34,0,2,72,32,58.060001,71.900002,32,62.279999,25,1,0,0,1,0,2,58.060001,71.900002,32,62.279999,25,32,0,,,14,62000,14
51310,72,44,28,23,1,1,1,1,2,2,23,64,64,71.879997,55,64,62000,11,14,4,2,38,0,2,72,32,51.939999,71.860001,32,65.720001,21,,1,0,1,0,2,58.060001,71.900002,32,62.279999,25,32,1,32,32,14,62000,14
51311,101,55,46,23,1,1,1,2,3,3,26,66,85,43.529999,62,85,66001,11,5,4,1,33,0,3,101,32,54.439999,53.099998,32,60.060001,37.5,1,0,0,0,0,3,59.642448,48.993877,98,63.509674,28.261957,92,0,,,5,66001,5
51311,101,55,46,23,1,1,1,2,3,3,26,66,85,43.529999,62,85,66001,11,5,4,2,34,0,3,101,34,60.880001,47.099998,31,66.349998,25.799999,1,0,0,0,0,3,59.642448,48.993877,98,63.509674,28.261957,92,0,,,5,66001,5
51311,101,55,46,23,1,1,1,2,3,3,26,66,85,43.529999,62,85,66001,11,5,4,3,34,0,3,101,32,63.529999,46.900002,29,64.279999,20.700001,1,0,0,0,0,3,59.642448,48.993877,98,63.509674,28.261957,92,0,,,5,66001,5
51312,71,35,36,14,1,1,1,5,3,2,11,71,53,37.740002,67,53,50005,11,23,4,1,29,0,2,62,22,69.730003,36.400002,22,75.82,4.5,1,0,0,0,0,2,67.150566,37.745281,53,71.152451,11.284905,53,0,,,23,50005,23
51312,71,35,36,14,1,1,1,5,3,2,11,71,53,37.740002,67,53,50005,11,23,4,2,33,0,2,62,31,65.32,38.700001,31,67.839996,16.1,1,0,0,0,0,2,67.150566,37.745281,53,71.152451,11.284905,53,0,,,23,50005,23
51313,68,34,34,23,1,1,1,2,2,2,18,67,66,32.349998,68,68,66001,11,9,4,2,33,0,2,68,34,73.82,26.5,32,65.379997,25,1,0,0,1,0,2,73.82,26.5,34,65.379997,25,32,0,,,9,66001,9
51313,68,34,34,23,1,1,1,2,2,2,18,67,66,32.349998,68,68,66001,11,9,4,1,35,0,2,68,34,62.18,38.200001,34,68.524704,11.411765,,1,0,1,0,2,73.82,26.5,34,65.379997,25,32,1,34,34,9,66001,9
51314,117,49,68,30,1,1,1,2,4,4,12,77,108,22.02,74,109,66001,11,11,4,1,29,0,4,117,28,73.959999,21.4,28,82.290001,0,1,0,0,1,0,4,73.999756,20.484337,83,76.954147,13.402439,82,0,,,11,66001,11
51314,117,49,68,30,1,1,1,2,4,4,12,77,108,22.02,74,109,66001,11,11,4,2,30,0,4,117,30,72.269997,16.700001,29,72.279999,31,1,0,0,1,0,4,73.999756,20.484337,83,76.954147,13.402439,82,0,,,11,66001,11
51314,117,49,68,30,1,1,1,2,4,4,12,77,108,22.02,74,109,66001,11,11,4,4,28,0,4,117,25,76.120003,24,25,76.400002,8,1,0,0,1,0,4,73.999756,20.484337,83,76.954147,13.402439,82,0,,,11,66001,11
51314,117,49,68,30,1,1,1,2,4,4,12,77,108,22.02,74,109,66001,11,11,4,3,30,0,4,117,26,74.000771,26.922308,26,77.144615,7.5769229,,1,0,1,0,4,73.999756,20.484337,83,76.954147,13.402439,82,1,26,26,11,66001,11
51315,80,40,40,19,1,1,1,1,2,2,8,74,75,25.33,70,75,66001,11,9,4,1,40,0,2,80,38,71.029999,28.9,38,76.290001,10.5,1,0,0,0,0,2,70.482399,25.298666,75,74.173599,7.9840002,75,0,,,9,66001,9
51315,80,40,40,19,1,1,1,1,2,2,8,74,75,25.33,70,75,66001,11,9,4,2,40,0,2,80,37,69.919998,21.6,37,72,5.4000001,1,0,0,0,0,2,70.482399,25.298666,75,74.173599,7.9840002,75,0,,,9,66001,9
51316,54,24,30,16,1,1,1,1,2,2,9,79,55,5.4499998,81,55,86009,11,2,4,1,28,0,2,54,28,83.68,7.0999999,28,81.43,7.0999999,1,0,0,0,0,2,80.764,5.4309092,55,78.965637,9.0636368,55,0,,,2,86009,2
51316,54,24,30,16,1,1,1,1,2,2,9,79,55,5.4499998,81,55,86009,11,2,4,2,26,0,2,54,27,77.739998,3.7,27,76.410004,11.1,1,0,0,0,0,2,80.764,5.4309092,55,78.965637,9.0636368,55,0,,,2,86009,2
51317,107,55,52,23,1,1,1,2,3,3,9,75,98,39.799999,67,98,62000,11,8,4,1,37,0,3,107,35,65.540001,37.099998,35,72.029999,17.1,1,0,0,1,0,3,67.094215,34.335938,64,74.345467,10.892187,64,0,,,8,62000,8
51317,107,55,52,23,1,1,1,2,3,3,9,75,98,39.799999,67,98,62000,11,8,4,3,35,0,3,107,29,68.970001,31,29,77.139999,3.4000001,1,0,0,1,0,3,67.094215,34.335938,64,74.345467,10.892187,64,0,,,8,62000,8
51317,107,55,52,23,1,1,1,2,3,3,9,75,98,39.799999,67,98,62000,11,8,4,2,35,0,3,107,34,66.822647,50.085293,34,76.232056,5.4382353,,1,0,1,0,3,67.094215,34.335938,64,74.345467,10.892187,64,1,34,34,8,62000,8
51318,97,50,47,18,1,1,1,1,3,3,5,81,79,11.11,80,81,64006,11,4,4,1,30,0,3,97,19,80.949997,5.3000002,19,86.739998,5.3000002,1,0,0,0,0,3,79.652718,11.141975,81,81.365189,5.0810127,79,0,,,4,64006,4
51318,97,50,47,18,1,1,1,1,3,3,5,81,79,11.11,80,81,64006,11,4,4,2,33,0,3,97,30,74.93,16.700001,29,79.410004,0,1,0,0,0,0,3,79.652718,11.141975,81,81.365189,5.0810127,79,0,,,4,64006,4
51318,97,50,47,18,1,1,1,1,3,3,5,81,79,11.11,80,81,64006,11,4,4,3,34,0,3,97,32,83.309998,9.3999996,31,79.900002,9.6999998,1,0,0,0,0,3,79.652718,11.141975,81,81.365189,5.0810127,79,0,,,4,64006,4
51319,65,33,32,14,1,1,1,1,2,2,21,74,53,24.530001,69,53,26203,11,8,4,1,31,0,2,65,28,66.93,32.099998,27,69.410004,33.299999,1,0,0,0,0,2,65.452667,33.326668,60,70.207291,27.116949,59,0,,,8,26203,8
51319,65,33,32,14,1,1,1,1,2,2,21,74,53,24.530001,69,53,26203,11,8,4,2,34,0,2,65,32,64.160004,34.400002,32,70.879997,21.9,1,0,0,0,0,2,65.452667,33.326668,60,70.207291,27.116949,59,0,,,8,26203,8
51320,117,57,60,22,1,1,1,1,3,3,23,64,112,46.43,60,112,66001,11,5,4,2,38,0,3,117,37,61.950001,35.099998,37,66.919998,27,1,0,0,1,0,3,59.989201,43.966667,75,64.412003,27.962667,75,0,,,5,66001,5
51320,117,57,60,22,1,1,1,1,3,3,23,64,112,46.43,60,112,66001,11,5,4,3,39,0,3,117,38,58.080002,52.599998,38,61.970001,28.9,1,0,0,1,0,3,59.989201,43.966667,75,64.412003,27.962667,75,0,,,5,66001,5
51320,117,57,60,22,1,1,1,1,3,3,23,64,112,46.43,60,112,66001,11,5,4,1,40,0,3,117,37,60.021893,51.423244,37,63.164864,12.94054,,1,0,1,0,3,59.989201,43.966667,75,64.412003,27.962667,75,1,37,37,5,66001,5
51322,43,22,21,9,1,1,1,1,2,2,7,81,42,23.809999,74,42,50005,11,1,4,1,24,0,2,43,24,73.540001,29.200001,24,78.290001,12.5,1,0,0,1,0,2,73.540001,29.200001,24,78.290001,12.5,24,0,,,1,50005,1
51322,43,22,21,9,1,1,1,1,2,2,7,81,42,23.809999,74,42,50005,11,1,4,2,19,0,2,43,18,74.613335,16.623333,18,84.613335,,,1,0,1,0,2,73.540001,29.200001,24,78.290001,12.5,24,1,18,18,1,50005,1
51323,40,19,21,10,1,1,1,0,1,1,6,83,36,8.3299999,82,36,50005,11,2,4,1,40,0,1,40,36,82.389999,8.3000002,36,82.919998,5.5999999,1,0,0,0,0,1,82.389999,8.3000002,36,82.919998,5.5999999,36,0,,,2,50005,2
51324,133,75,58,29,1,1,1,1,4,4,12,72,130,37.98,64,129,66001,11,10,4,1,32,0,4,133,31,66.029999,48.400002,31,66.099998,29,1,0,0,1,0,4,65.594284,32.67551,98,72.303337,13.553125,96,0,,,10,66001,10
